stop_id,stop_name,grupo_stop_id
B_0300L5-ARCHGRALNAC,Archivo General de la Nación,680
B_010C1101-EJ1NEJ3OTE,Eje 1 Norte Hilanderos - Eje 3 Oriente Ing. Eduardo Molina,680
B_010C1101-EJ1NAMELIA,Eje 1 Norte Hilanderos - Amelia,680
B_010C1101-EJ1NTAPICERI,Eje 1 Norte Hilanderos - Tapicería,681
B_010C1101-EJ1NEJ2OTE,Eje 1 Norte Hilanderos - Eje 2 Oriente Honorable Congreso de la Unión,682
B_0500371-CUNIONALBANIL,Honorable Congreso de la Unión - AlbaNil,682
B_0100C501-CUNIONTRAB,Congreso de la Unión y Av. del Trabajo,682
B_010Z4A01-E2CONUNEJ1ABA,Eje 2 Ote. H Congreso de la Unión y Eje 1 Nte. Abañiles,682
B_0200LB-MORELOS,Morelos,683
B_010C1101-EJ1NHOJALATE,Eje 1 Norte Av. del Trabajo - Hojalatería,683
B_010C1100-EJ1NACIONAL,Eje 1 Norte Av. del Trabajo - Nacional,683
B_010C1100-EJ1NHERRERA,Eje 1 Norte Av. del Trabajo - José Joaquín Herrera,683
B_0100C500-CIRCUNEJ1NTE,Circunvalación y Eje 1 Norte,684
B_0500181-EJ1NTEVIDALAL,Eje 1 Norte Rayón - Vidal Alcoser,684
B_010C1100-EJ1NFERROCIN,Eje 1 Norte Av. del Trabajo - Ferrocarril de Cintura,684
B_0500330-TRBJEJ1NGRAN,Av. del Trabajo - Eje 1 Norte Héroes de Granaditas,684
B_010C1101-EJ1NJARDINER,Eje 1 Norte Av. del Trabajo - Jardineros,684
B_010C1001-GRANVIDA,Granaditas y Vida Alcocer,684
B_0500180-EJ1NJARDINE,Eje 1 Norte Rayon - Jardineros,684
B_0500331-EJ1OTRABAJO,Eje 1 Oriente Vidal Alcocer - Eje 1 Oriente Av. del Trabajo,684
B_010C1001-MOSQULERDO,Mosqueta y Lerdo,685
B_010C1101-EJ1NLERDO,Eje 1 Norte Mosqueta - Lerdo,685
B_0200L3-GUERRERO,Guerrero,686
B_010C1001-MOSQZARCO,Mosqueta y Zarco,686
B_010C1101-EJ1NGUERRER,Eje 1 Norte Mosqueta - Metro Guerrero,686
B_0200LB-BUENAVISTA,Buenavista,687
B_010C1101-EJ1NINSURNTE,Eje 1 Norte Mosqueta - Av. de los Insurgentes Norte,687
B_0300L1-BUENAVISTA,Buenavista,687
B_010C1001-JALZAINSUR,José Antonio Alzate e Insurgentes,687
B_05059A0-BODETALZATE,Jaime Torres Bodet - Antonio Alzate,688
B_010C1101-EJ1NSTAMARIA,Eje 1 Norte José Antonio Alzate - Santa María la Ribera,688
B_05059A1-RIBALZATE,Santa Maria Ribera - Antonio Alzate,688
B_010C1001-JALZASTAMRIB,José Antonio Alzate y Santa María de la Ribera,688
B_010C1100-EJ1NARANJO,Eje 1 Norte José Antonio Alzate - Naranjo,689
B_010C1101-EJ1NSABINO,Eje 1 Norte José Antonio Alzate - Sabino,689
B_010C1101-EJ1NCEDRO,Eje 1 Norte José Antonio Alzate - Cedro,690
B_010C1001-JALZAFRESN,José Antonio Alzate y Fresno,690
B_010C1100-EJ1NCEDRO,Eje 1 Norte José Antonio Alzate - Cedro,690
B_010C1101-MIRONMAESTR,Salvador Díaz Mirón - Av. de los Maestros,691
B_05019A1-SDMESTROS,Salvador Díaz Mirón - Av. de los Maestros,691
B_05019A0-MAESDIAZMIRN,Av. de los Maestros - Salvador Díaz Mirón,691
B_010C1100-RURALMAESTR,Maestro Rural - Av. de los Maestros,691
B_0200L2-COLMILITAR,Colegio Militar,692
B_010C1101-FCPAVMXTCB,Felipe Carrillo Puerto - Av. México Tacuba,692
B_010C1100-FCPZIRAHUEN,Felipe Carrillo Puerto - Lago Zirahuen,692
B_010C1601-MXTBCOLMIL,México-Tacuba - Metro Colegio Militar,692
B_010C1600-MXTCBCARRLL,México-Tacuba - Carrillo Puerto,692
B_010C1100-FCPLGOCHALC,Felipe Carrillo Puerto - Lago Chalco,693
B_010C1101-FCPLGCHALCO,Felipe Carrillo Puerto - Lago Chalco,693
B_010C1101-FCPCOLSALESI,Felipe Carrillo Puerto - Colegio Salesiano,694
B_010C1100-FCPCOLSALESI,Felipe Carrillo Puerto - Colegio Salesiano,694
B_010C1101-FCPFERROCUE,Felipe Carrillo Puerto - Ferrocarril de Cuernavaca,695
B_010C1101-FCPMARKARA,Felipe Carrillo Puerto - Cerrada Mar de Kara,695
B_010C1101-FCPMARCHINA,Felipe Carrillo Puerto - Mar de China,696
B_010C1100-FCPLAGOTUS,Felipe Carrillo Puerto - Lago Tus,696
B_010C1101-FCPMARBLANC,Felipe Carrillo Puerto - Mar Blanco,696
B_05011A0-FPECARRPTO,Felipe Carrillo Puerto,697
B_0400L6-FPECARRILLOPT1,Felipe Carrillo Puerto,697
B_0400L6-FPECARRILLOPT0,Felipe Carrillo Puerto,697
B_010C1100-FCPMNOESCOB,Felipe Carrillo Puerto - Mariano Escobedo,697
B_010C1100-FCPLAGOISEO,Felipe Carrillo Puerto - Lago Iseo,697
B_010C1101-FCPMARJONICO,Felipe Carrillo Puerto - Mar Jónico,697
B_010C1101-FCPGRALMNOE,Felipe Carrillo Puerto - Calz. Gral. Mariano Escobedo,697
B_05011A1-CARRILLOPTO,Carrilo Puerto,697
B_0100C701-MNOEFPEPTO,Av. Mariano Escobedo - Felipe Carrillo Puerto,697
B_0100C700-MNOECPUERT,Gral. Mariano Escobedo - Carrillo Puerto,697
B_010C1101-FCPMARIRLAND,Felipe Carrillo Puerto - Mar Irlanda,698
B_010C1901-MNALFPECPTO,Marina Nacional - Felipe Carrillo Puerto,698
B_0500591-MNALCARRILLO,Marina Nacional - Carrillo Puerto,698
B_010C1101-NAUCALARISTA,Calz. San Bartolo Naucalpan - Gral. Arista,699
B_010C1601-BARTARISTA,San Bartolo - General Arista,699
B_010C1600-INGMUDEMET,Ingenieros Militares - Unidad Demet,700
B_010C1101-CUATROCNOS,Base Cuatro Caminos,700
B_010C1100-CUATROCNOS,Base Cuatro Caminos,701
B_010C1100-CANEBUENOSA,Lago Caneguín - Lago de Buenos Aires,702
B_010C1100-CANECARDIEL,Lago Caneguín - Lago Cardiel,702
B_0500181-CGNCARDIEL,Lago Caneguin - Lago Cardiel,702
B_010C1100-CANEVIEDMA,Lago Caneguín - Lago Viedma,703
B_010C1100-FCPAMANTLA,Felipe Carrillo Puerto - Lago Amantla,704
B_010C1100-FCPTAULEBE,Felipe Carrillo Puerto - Lago Taulebe,705
B_010C1100-FCPWINNIPEG,Felipe Carrillo Puerto - Lago Winnipeg,705
B_010C1100-FCPLAGOCOMO,Felipe Carrillo Puerto - Lago Como,706
B_0500180-EJ1NGLEZORTE,Eje 1 Norte Rayon - González Ortega,707
B_010C1100-EJ1NDOBLADO,Eje 1 Norte Héroes de Granditas - Manuel Doblado,707
B_0200LB-TEPITO,Tepito,707
B_0500181-EJ1NTEGLEZART,Eje 1 Norte Rayón - González Arteaga,707
B_0500180-EJ1NFLORIDA,Eje 1 Norte Rayon - Florida,708
B_010C1100-EJ1NFLORIDA,Eje 1 Norte Héroes de Granaditas - Florida,708
B_0500181-EJ1NTEFLORID,Eje 1 Norte Rayón - Florida,708
B_0200LB-LAGUNILLA,Lagunilla,709
B_010C1100-EJ1NREPARGEN,Eje 1 Norte Rayón - República Argentina,709
B_0200LB-GARIBALDI,Garibaldi y Lagunilla,710
B_0500181-EJ1NTEALLENDE,Eje 1 Norte Rayón - Allende,710
B_010C1100-EJ1NALLENDE,Eje 1 Norte Rayón - Allende,710
B_010C1001-ILRAYONCJR,Ignacio López Rayón y Cjon. Rayon,710
B_010C1100-MAESALZATE,Av. de los Maestros - José Antonio Alzate,711
B_010C1601-MXTBRURAL,México-Tacuba - Maestro Rural,712
B_010C1100-MXTCBMRURAL,Calz. México Tacuba - Maestro Rural,712
B_010C1100-FCPTEXCOCO,Felipe Carrillo Puerto - Lago Texcoco,713
B_0500430-NTE172NTE17,Norte 172 - Norte 17,714
B_010Z4J00-OTE172N170,Oriente 172 y Norte 17,714
B_0400L4-NTE17,Norte 17,714
B_010C1100-EJ1N17OTE170,Eje 1 Norte 17 - Oriente 170,714
B_010C1100-EJ1N17OTE172,Eje 1 Norte 17 - Oriente 172,714
B_010C1100-EJ1N17OTE152,Eje 1 Norte 17 - Oriente 152,715
B_010C1100-EJ1N17OTE142,Eje 1 Norte 17 - Oriente 142,716
B_010C17A1-AOBREZAPATA,Álvaro Obregón - Emiliano Zapata,717
B_010C17A0-BASECANTERA,Base Cantera,717
B_010C17A0-AOBREZAPATA,Álvaro Obregón - Emiliano Zapata,717
B_010C17A1-AOBREIFABELA,Álvaro Obregón - Isidro Fabela,717
B_010C17A1-AOBRETEPETZ,Álvaro Obregón - Tepetzingo,718
B_010C17A0-AOBRETEPETZ,Álvaro Obregón -  Tepetzingo,718
B_010C17A1-KISKTONGARIR,Volcán Kiska - Volcán Tongariro,719
B_010C17A0-KISKTONGARIR,Volcán Kiska - Volcán Tongariro,719
B_010C17A0-AGUAKISKA,Volcán Agua - Volcán Kiska,719
B_010C17A1-KISKAGUA,Volcán Kiska - Volcán de Agua,719
B_010C17A0-IZTABATUR,Volcán Iztaccihuatl - Volcán Batur,720
B_010C17A1-AGUAFERNAND,Volcán de Agua - Volcán Fernandina,720
B_010C17A1-IZTAPACHES,Volcán Iztaccihuatl - Apaches,721
B_010C17A0-IZTAPOPOCATE,Volcán Iztaccihuatl - Volcán Popocatepetl,721
B_010C17A1-IZTACOAHUILT,Volcán Iztaccihuatl - Coahuiltecos,721
B_010C17A0-IZTAELBRUZ,Volcán Iztaccihuatl - Monte Elbruz,722
B_010C17A1-IZTACHONCHO,Volcán Iztaccihuatl - Chonchos,722
B_010C17A0-IZTACCOLIMA,Volcán Iztaccihuatl - Volcán Colima,723
B_010C17A1-IZTACOLIMA,Volcán Iztaccihuatl - Volcán Colima,723
B_010C17A1-OTOYAQUIS,Otomíes - Yaquis,724
B_010C17A1-OTOLACANDO,Otomíes - Lacandones,724
B_010C17A0-OTOLACANDON,Otomíes - Lacandones,724
B_010C17A1-OTONAHOAS,Otomíes - Nahoas,725
B_010C17A0-YAQNAHOAS,Yaquis - Nahoas,725
B_010C17A0-YAQTEPEHUAN,Yaquis - Tepehuanos,726
B_010C17A1-COLONOTOMI,Cristobal Colón - Otomíes,726
B_010C17A0-KISKPURACE,Volcán Kiska - Volcán Purace,727
B_010C17A0-KISKTELICA,Volcán Kiska - Volcán Telica,728
B_010C17A0-IZTANEVADOT,Volcán Iztacciuatl - Volcán Nevado de Toluca,729
B_010C17A0-YAQZAPOTEC,Yaquis - Zapotecas,730
B_010C17A0-YAQTOTONOCA,Yaquis - Totonacas,731
B_010C17A0-TLALCOCHICH,Tlalcoligia - Chichimecas,732
B_05134D0-KM23,Kilometro 23,733
B_010C1790-TLALAXCO,Base Tlalaxco México-Cuernavaca Libre,733
B_010C1791-MXCUERKM23,México-Cuernavaca Libre - Km 23 Morelos,733
B_05134D1-SANANDRES,San Andres,733
B_010C1791-TLALAXCO,Base Tlalaxco México-Cuernavaca Libre,733
B_0500690-CLAVELITO5MAY,Carretera Federal a Cuernavaca - El Clavelito antes de 5 de Mayo,734
B_0501340-CLAVELITO,El Clavelito,734
B_010C1790-MXCUERCLAVE,México-Cuernavaca Libre - Clavelito,734
B_010C1791-MXCUERCLAVE,México-Cuernavaca Libre - Clavelito,734
B_05134D1-16SEPTIEMBRE,16 de Septiembre,734
B_0500691-CRUZBLANCMOR,Cruz Blanca - Prol. Morelos,735
B_010C1790-MXCUERKM23,México-Cuernavaca Linre - Km 23 Morelos,735
B_0500690-CURZBLANCMOR,Cruz Blanca - Prol. Morelos,735
B_010C1791-MXCUERXOCHI,México-Cuernavaca Libre - Xóchitl,735
B_010C1791-MXCUERANDRE,México-Cuernavaca Libre - Entrada a San Andres,736
B_0501340-XICHITLA,Xochitla,736
B_0500691-CUARXOCHITLA,Carretera Federal a Cuernavaca - Xochitla,736
B_010C1790-MXCUERANDRE,México-Cuernavaca Libre - Entrada a San Andrés Reforma,736
B_0501341-SANANDRES,San Andres,736
B_010C1790-MXCUERPRESA,México-Cuernavaca Libre - La Presa,736
B_010C1790-MXCUERTLALP,México-Cuernavaca Libre - Tlalpuente,737
B_010C1791-MXCUERIXTLE,México-Cuernavaca Libre - Jardín Ixtle,737
B_0501341-KM215TORRES,Kilometro 21.5 Las Torres,738
B_010C1791-MXCUERKM21,México-Cuernavaca Libre - Km 21,738
B_0501340-CJONTORRES21,Callejón Las Torres y Kilometro 21,738
B_0501320-CTORRESKM21,Carretera Federal a Cuernavaca - Callejón Las Torres Km 21,738
B_010C1790-MXCUERKM21,México-Cuernavaca Libre - Km 21,738
B_0501321-CTORRESKM21,Carretera Federal a Cuernavaca - Callejón Las Torres Km 21,738
B_010C1791-MXCUERXOLHA,México-Cuernavaca Libre - Hotel Xol-ha,739
B_010C1791-MXCUERLIRIO,México-Cuernavaca Libre - Lirio,740
B_0100C241-FEDVIOLETA,Carretera Federal - Violeta,740
B_010C1791-MXCUERYUPAN,México-Cuernavaca Libre - Rey Yupanqui ,741
B_010C1790-MXCUERCLAVL,México-Cuernavaca Libre - Clavel Norte,741
B_0100C241-FEDPINZON,Carretera Federal - Hermanos Pinzón,741
B_010C1791-CHIMALCANTER,Chimalcoyotl - Plaza Cantera,742
B_0501341-SANPEDROMAR,San Pedro Mártir,743
B_010C1790-MXCUER5MAYO,México-Cuernavaca Libre - 5 de Mayo,743
B_05017E1-5MAYDILIGENC,5 de Mayo - Diligencias,743
B_0501320-5MAYPMARTIR,Carretera Federal a Cuernavaca - 5 de Mayo y San Pedro Mártir,743
B_05017E0-5MAYDILIGEN,5 de Mayo - Diligencias,743
B_0501340-INPEDROMART,5 de Mayo Entrada a San Pedro Mártir,743
B_0100C240-FED5MAY,Carretera Federal - 5 de Mayo,743
B_0100C241-5MAYDILIGENC,Av. 5 de Mayo - Diligencias,743
B_0501431-CARRETA,La Carreta,744
B_01025B01-MIRACARRETA,Canal de Miramontes y Av. La Carreta,744
B_01025B00-MIRAFORTIN,Canal de Miramontes y Fortín,744
B_0501430-ELFAROL,El Farol,744
B_010C1781-MIRMCARRETE,Canal de Miramontes - Av. la Carretera,744
B_01025B01-MIRACANTARO,Canal de Miramontes y El Cántaro,745
B_0501431-CANTARO,El Cantaro,745
B_010C1781-MIRMCANTARO,Canal de Miramontes - El Cantaro,745
B_0501430-LAVEREDA,La Vereda,745
B_05081A1-CANTAROMIRAM,Cántaro - Miramontes,745
B_0501431-CALZACOXPA,Calz. Acoxpa,746
B_01025B01-MIRACOXPA,Canal de Miramontes y Calz. Acoxpa,746
B_010241-ACOXMIRAM,Sobre Calz. Acoxpa y Canal de Miramontes,746
B_05162D1-ACOXMIRAMONT,Acoxpa - Miramontes,746
B_010C1780-ACOXCNLMIRAM,Acoxpa - Canal de Miramontes,746
B_010C1781-ACOXCNLMIRAM,Acoxpa - Canal de Miramontes,746
B_010C1781-ACOXCATILLO,Acoxpa - Cerro de Catillo,747
B_010241-ACOXALTIL,Sobre Calz. Acoxpa y Altillo,747
B_05162D0-ACOXDVSNTE,Acoxpa - División del Norte,748
B_05162D1-ACOXDVSNTE,Acoxpa - División del Norte,748
B_010241-ACOXDN,Sobre Calz. Acoxpa y Av. División del Norte,748
B_010C1781-ACOXDVSNTE,Acoxpa - División del Norte,748
B_010C1781-ACOXJUANDIOS,Acoxpa - San Juan de Dios,749
B_010240-ACOXGPE,Sobre Calz. Acoxpa y Calz. De Gpe.,750
B_010241-ACOXORO,Sobre Calz. Acoxpa y Club Oro,750
B_05162D0-ACOXCALZGPE,Acoxpa - Calz. de Guadalupe,750
B_010C1781-ACOXCLBDVO,Acoxpa - Club Deportivo Veracruz,750
B_010C1781-ACOXCLBLEON,Acoxpa - Club León,751
B_010C1781-ACOXPLZPASEO,Acoxpa - Plaza Paseo Acoxpa,751
B_010C1781-ACOXNECAXA,Acoxpa - Club Deportivo Necaxa,752
B_05162D1-ACOXTORRES,Acoxpa - Las Torres,752
B_05300B0-ACOXPTORRES,Calz. Acoxpa - Av. de las Torres,752
B_010C1780-ACOXPLZPASEO,Acoxpa - Plaza Paseo Acoxpa,752
B_010241-ACOXNECX,Sobre Calz. Acoxpa y Club Necaxa,752
B_010240-ACOXACOX,Sobre Calz. Acoxpa y Av. Acoxpa,752
B_05145A0-CALZTLALACOX,Calz. de Tlalpan - Calz. Acoxpa,753
B_0501311-CETRAMEAZTEC,Cetram Estadio Azteca Anden A,753
B_0100C201-TLALPNEAZTE,Tlalpan - Estadio Azteca,753
B_010240-TLALP,Sobre Calz. De Tlalpan,753
B_010241-CALZACOX,Sobre Calz. Acoxpa,753
B_05134B1-EAZTECA2,Estadio Azteca 2,753
B_05162D0-ACOXTLALPAN,Acoxpa - Tlalpan,753
B_05162D1-TLALEAZTECA,Calz. de Tlalpan - Estadio Azteca,753
B_05162D1-TLALACOXPA,Calz. de Tlalpan - Acoxpa,753
B_010240-ACOXTLAL,Sobre Calz. Acoxpa y Calz. De Tlalpan,753
B_0501320-CTOCETRAMEAZ,Cierre de Circuito Cetram Estadio Azteca,753
B_0100C201-TLALPNACOXP,Tlalpan - Acoxpa,753
B_010C1781-TLALACOXPA,Tlalpan - Acoxpa,753
B_01025B01-DIVNTEPERI,Prol. Div. Del Norte y Anillo Periférico,754
B_010C1780-MIRAMTSZAPAT,Base Canal de Miramontes - Emiliano Zapata ,754
B_05162D0-ACOXPLZCOAP,Acoxpa - Plaza Coapa,755
B_010C1780-ACOXPLZACOX,Acoxpa - Plaza Acoxpa,755
B_010240-ACOXMARTI,Sobre Calz. Acoxpa frente a Martí Terraza Coapa,755
B_010240-ACOXDN,Sobre Calz. Acoxpa y Av. División del Norte,756
B_010C1780-ACOXDVSNTE,Acoxpa - División del Norte,756
B_010C1780-ACOXBORDO,Acoxpa - El Bordo,757
B_010241-ACOXACOX,Sobre Calz. Acoxpa y 2 de Acoxpa,757
B_010240-ACOXBORD,Sobre Calz. Acoxpa y Av. El Bordo,757
B_05162D0-ACOXBORDO,Acoxpa - El Bordo,757
B_05162D1-ACOXPARNO2,Acoxpa - Retorno 2 Acoxpa,757
B_010C1780-TLALVERGEL,Tlalpan- El Vergel,758
B_010C1770-FERFCOIMADE,San Fernando - Francisco I. Madero,759
B_010C1771-FERINDUSTRIA,San Fernando - Industria,759
B_010C1770-FERBJUAREZ,San Fernando - Benito Juárez,760
B_010C1771-FERMOCTEZUM,San Fernando - Moctezuma,760
B_010C1771-FERFARISSSTE,San Fernando - Farmacia del ISSSTE,761
B_010C1770-FERCJONSNFE,San Fernando - Callejón San Fernando,762
B_010C1771-FERHPSIQUIAT,San Fernando - Hospital de Psiquiatría,762
B_010C1771-FERGUARDER,San Fernando - Guarderia Infantil IMSS,763
B_010C1770-FERAYUNTAMI,San Fernando - Ayuntamiento,763
B_010C1771-FERISSSTE,San Fernando - ISSSTE,764
B_010C1771-FERZAPOTE,San Fernando - Zapote,764
B_010C1770-FERIZARAGOZA,San Fernando - Ignacio Zaragoza,764
B_010C1771-FERKIDZANIA,San Fernando - Entrada a Kidzania,765
B_010C1770-FERPLZHUIPUL,San Fernando - Plaza Huipulco,766
B_010C1771-CORREGBELISA,Corregidora - Belisario Domínguez,766
B_010C1771-INSURCORREG,Insurgentes Sur - Corregidora,766
B_010C1771-CORREGISORJ,Corregidora - Sor Juana Inés de la Cruz,767
B_010C1771-SORJLEONAV,Sor Juana Inés de la Cruz - Leona Vicario,768
B_010C1771-SORJAYUNTAM,Sor Juana Inés de la Cruz - Ayuntamiento,769
B_010C1770-FBSORJUANA,Fuentes Brotantes - Sor Juana Inés de la Cruz,769
B_010C1771-FBMICHOACAN,Fuentes Brotantes - Michoacán,770
B_010C1770-FBMICHOACAN,Fuentes Brotantes - Michoacan,770
B_010C1771-FBGUADALAJA,Fuentes Brotantes - Guadalajara,771
B_010C1770-FBGUADALAJA,Fuentes Brotantes - Guadalajara,771
B_010C1770-FBSANJUANRIO,Fuentes Brotantes - San Juan del Río,772
B_010C1771-FBSANJUANRIO,Fuentes Brotantes - San Juan del Río,772
B_010C1770-FBMHGO,Fuentes Brotantes - Miguel Hidalgo,773
B_010C1771-FBMHGO,Fuentes Brotantes - Miguel Hidalgo,773
B_010C1771-FBOMBA,Fuentes Brotantes - La Bomba,774
B_010C1771-REYNTAMAULP,Reynosa - Tamaulipas,775
B_010C1770-FUENTESBROT,Base Fuentes Brotantes,775
B_010C1770-FERMAGISNAL,San Fernando - Magisterio Nacional,776
B_010C1770-FERLASFUENT,San Fernando - Las Fuentes,777
B_010C1770-FER11MARTIRE,San Fernando - 11 Mártires,778
B_010C1770-AYUNINSURGS,Ayuntamiento - Insurgentes Sur,779
B_0300L1-AYUNTAMIENTO,Ayuntamiento,779
B_010C1770-AYUNCONFEDE,Ayuntamiento - Confederación,780
B_010C1770-AYUNFAMA,Ayuntamiento - La Fama,781
B_0200L2-PINOSUAREZ,Pino Suárez,782
B_010C1750-FLAMNCPINOS,Base Flamencos y José María Pino Suárez,782
B_010C1701-BSNEZAPINO,Base Nezahulacoyotl - José María Pino Suárez,782
B_010C1700-BSNEZAPINO,Base Nezahualcoyotl-José María Pino Suárez,782
B_05145A1-CABADFLAMENC,Calz. San Antonio Abad - Flamencos,782
B_010C1901-EJ1ASPINOSUA,Eje 1A Sur José María Izazaga - José María Pino Suárez,783
B_0300L4-PINOSUAREZ,Pino Suárez,783
B_010241-IZAZGPINO,Sobre J. M. Izazaga y  J.M. Pino Suárez,783
B_05145A1-SANJERONIMO,José María Pino Suarez - San Jerónimo,783
B_010C1740-JEROPINOSUA,Base San Jerónimo y José María Pino Suárez,783
B_0200L1-PINOSUAREZ,Pino Suárez,783
B_010C1730-BSANTIAGO,Base Santiago,784
B_05145A1-EZCUAUHTEM,Emiliano Zapata - Cuauhtémoc,784
B_010C1731-CUAUHTRABAJ,Cuauhtémoc - Del Trabajo,784
B_010C1731-EZAPCUAUHTE,Emiliano Zapata - Cuauhtémoc,784
B_05145A0-EZCUAUHTEM,Emiliano Zapata - Cuauhtémoc,784
B_05145A0-EZCONSTITUCI,Emiliano Zapata - Constitución,785
B_05145A1-EZCONSTITUC,Emiliano Zapata - Constitución,785
B_010C1731-EZAPCONSTITU,Emiliano Zapata - Constitución,785
B_010C1731-EZAPTEPALCAT,Emiliano Zapata - Santiago Tepalcatlalpan,786
B_05145A1-XOCHEZAPATA,Carretera San Pablo-Xochimilco - Emiliano Zapata,786
B_010C1730-EZAPTEPALCAT,Emiliano Zapata - Santiago Tepalcatlalpan,786
B_010C1731-SGOECARRANZ,Santiago Tepalcatlalpan - Emilio Carranza,786
B_05145A0-PABLOTOPILEJO,Emiliano Zapata - Carretera San Pablo-Topilejo,786
B_05145A0-TOPILEJOREDEN,Carretera San Pablo-Topilejo - Rerención,787
B_010C1730-TOPIREFORMA,Xochimilco San Pablo Topilejo - Reforma,787
B_010C1730-TOPICONSTITU,Xochimilco San Pablo Topilejo - Constitución,787
B_010C1731-TOPIREFORMA,Xochimilco San Pablo Topilejo - Reforma,787
B_010C1731-SGOCONSTITU,Santiago Tepalcatlalpan - Constitución,788
B_05145A1-XOCHCONSTITU,Carretera San Pablo-Xochimilco - Constitución,788
B_010C1731-SGORIOTITLA,Santiago Tepalcatlalpan - Río Titla,789
B_05145A1-XOCHRINCONAD,Carretera San Pablo Xochimilco - Unidad Habitacional Rinconada San Pablo,789
B_010C1730-SGORIOTITLA,Santiago Tepalcatlalpan - Río Titla,789
B_05145A0-RIOTITLA,Antiguo Camino a Xochimilco - Rio Titla,789
B_05145A1-XOCHAVXOCH,Carretera San Pablo-Xochimilco - Av. Xochimilco,790
B_010C1731-SGOXOCHIMIL,Santiago Tepalcatlalpan - Xochimilco,790
B_010C1730-SGOCHEDRAUI,Santiago Tepalcatlalpan - Chedraui,791
B_05145A1-XOCHJACARAN,Carretera San Pablo-Xochimilco - Jacarandas,791
B_010C1731-SGOJACARAND,Santiago Tepalcatlalpan - Jacarandas,791
B_05145A0-ACUEDUCTO,Antiguo Camino a Xochimilco - Acueducto,792
B_05145A1-ACUETOPILEJO,Acueducto - Carretera San Pablo-Topilejo,792
B_010C1730-SGOACUEDUCT,Santiago Tepalcatlalpan - Av. Acueducto,792
B_05145A0-AVXOCHIMILCO,Antiguo Camino a Xochimilco - Av. Xochimilco,792
B_010C1731-ACUESNPABLO,Acueducto - San Pablo,792
B_05145A1-ACUECNOSANTI,Acueducto - Camino viejo a Santiago,793
B_010C1731-ACUECUAUHTE,Acueducto - Cuauhtémoc,793
B_010C1731-ACUECEREZOS,Acueducto - Cerezos,794
B_010C1731-ACUEARBOLED,Acueducto - Arboledas,795
B_05145A0-20NOVIEMBRE,Antiguo Camino a Xochimilco - 20 de Noviembre,796
B_010C1730-CNOXCHGPEI,Antiguo Camino a Xochimilco - Guadalupe Inclan Ramírez,796
B_010C1711-GPEILANORIA,Guadalupe Inclan Ramírez - La Noria,796
B_010C1731-CNOXGPEIREZ,Antiguo Camino a Xochimilco - Guadalupe Inclan Ramírez,796
B_010C1711-GPEICNOXCH,Guadalupe Inclan Ramírez - Antiguo Camino a Xochimilco,796
B_010C1710-GPEILANORIA,Guadalupe Inclan Ramírez - La Noria,796
B_010C1730-EZAPNUEVA,Emiliano Zapata - Calle Nueva,797
B_05145A0-EZAPATACALLE,Emiliano Zapata - Calle Nueva,797
B_05145A1-EZCALLENVA,Emiliano Zapata - Calle Nueva,797
B_010C1730-CNOXCRUZAZL,Antiguo Camino a Xochimilco - Deportivo Cruz Azul,798
B_05145A0-DVOCRUZAZUL,Antiguo Camino a Xochimilco - Deportivo Cruz Azul,798
B_05145A0-AVMEXICO,Antiguo Camino a Xochimilco - Av. México,799
B_010C1730-CNOXOLMEDO,Antiguo Camino a Xochimilco - Museo Dolores Olmedo,799
B_010C1721-BSDVOXOCH,Base Deportivo Xochimilco,800
B_05142B0-16SEPMAIZ,Av. 16 de Septiembre - Calle Maíz,800
B_0501441-16SEPTLOVELIA,16 de Septiembre - Lobelia,800
B_0501421-CAPULINES,Capulines,800
B_0501421-FCOGOITIA,Francisco Goitia,801
B_010C1721-FCOGOYDVO,Francisco Goytia - Deportivo,801
B_01025A00-FRANCDEPOX0,Francisco Goytia y Deportivo Xochimilco,801
B_01025A01-FRANCDEPOX1,Francisco Goytia y Deportivo Xochimilco,801
B_05047A0-GOYT16SEPTIE,Francisco Goytia - 16 de Septiembre,801
B_0501431-PROL16SEPTIEM,Prolongación 16 de Septiembre,801
B_05047A0-FCOGOYTIA,Francisco Goytia,802
B_0501431-DVOXOCHIMIL,Deportivo Xochimilco,802
B_0501431-REDENCION,Redención,802
B_010C1721-DVNTEREDENC,Prol. División del Norte - Redención,802
B_0501430-CUAUHTEMOC,Cuauhtémoc,803
B_01025A01-DIVNTE20NOV1,Prol. Div. Del Norte y Av. 20 de noviembre,803
B_05047A0-DNTE20NOVIE,Prol. División del Norte - 20 de Noviembre,803
B_010C1721-20NOVDVSNTE,20 de Noviembre - Prol. División del Norte,803
B_01025A00-DIVNTE20NOV0,Prol. Div. Del Norte y 20 de Noviembre,803
B_0501431-20NOVIEMBRE,20 de Noviembre,803
B_010C1721-20NOVGARGOL,20 de Noviembre - Gargolas,804
B_0600L1-HUICHAPAN,Huichapan,805
B_010C1721-20NOVRIOBLNC,20 de Noviembre - Mártires del Río Blanco,805
B_010C1711-GPEIELSAUZ,Guadalupe Inclan Ramírez - El Sauz,806
B_010C1721-20NOVELSAUZ,20 de Noviembre - El Sauz,806
B_010C1720-DVOXOCHIMILC,Base Deportivo Xochimilco,807
B_010C1720-16SEPHELIOTR,16 de Septiembre - Heliotropo,808
